system,date,datetime_utc,datetime_local,moon,dra_arcsec,ddec_arcsec
Jupiter,2026-12-09,2026-12-09T06:00:00,2026-12-09T16:00:00+10:00,Ganymede,200.047,-80.604
Jupiter,2026-12-09,2026-12-09T07:00:00,2026-12-09T17:00:00+10:00,Ganymede,192.833,-77.58
Jupiter,2026-12-09,2026-12-09T08:00:00,2026-12-09T18:00:00+10:00,Ganymede,185.375,-74.484
Jupiter,2026-12-09,2026-12-09T09:00:00,2026-12-09T19:00:00+10:00,Ganymede,177.671,-71.316
Jupiter,2026-12-09,2026-12-09T10:00:00,2026-12-09T20:00:00+10:00,Ganymede,169.723,-67.968
Jupiter,2026-12-09,2026-12-09T11:00:00,2026-12-09T21:00:00+10:00,Ganymede,161.529,-64.584
Jupiter,2026-12-09,2026-12-09T12:00:00,2026-12-09T22:00:00+10:00,Ganymede,153.09,-61.128
Jupiter,2026-12-09,2026-12-09T13:00:00,2026-12-09T23:00:00+10:00,Ganymede,144.476,-57.528
Jupiter,2026-12-09,2026-12-09T14:00:00,2026-12-10T00:00:00+10:00,Ganymede,135.687,-53.892
Jupiter,2026-12-09,2026-12-09T15:00:00,2026-12-10T01:00:00+10:00,Ganymede,126.653,-50.184
Jupiter,2026-12-09,2026-12-09T16:00:00,2026-12-10T02:00:00+10:00,Ganymede,117.479,-46.368
Jupiter,2026-12-09,2026-12-09T17:00:00,2026-12-10T03:00:00+10:00,Ganymede,108.165,-42.552
Jupiter,2026-12-09,2026-12-09T18:00:00,2026-12-10T04:00:00+10:00,Ganymede,98.64,-38.592
Jupiter,2026-12-09,2026-12-09T19:00:00,2026-12-10T05:00:00+10:00,Ganymede,89.011,-34.668
Jupiter,2026-12-09,2026-12-09T20:00:00,2026-12-10T06:00:00+10:00,Ganymede,79.276,-30.636
Jupiter,2026-12-09,2026-12-09T21:00:00,2026-12-10T07:00:00+10:00,Ganymede,69.437,-26.604
Jupiter,2026-12-09,2026-12-09T22:00:00,2026-12-10T08:00:00+10:00,Ganymede,59.457,-22.464
Jupiter,2026-12-09,2026-12-09T23:00:00,2026-12-10T09:00:00+10:00,Ganymede,49.443,-18.36
Jupiter,2026-12-09,2026-12-10T00:00:00,2026-12-10T10:00:00+10:00,Ganymede,39.323,-14.22
Jupiter,2026-12-09,2026-12-09T00:00:00,2026-12-09T10:00:00+10:00,Callisto,434.339,-172.332
Jupiter,2026-12-09,2026-12-09T01:00:00,2026-12-09T11:00:00+10:00,Callisto,430.732,-170.82
Jupiter,2026-12-09,2026-12-09T02:00:00,2026-12-09T12:00:00+10:00,Callisto,426.951,-169.236
Jupiter,2026-12-09,2026-12-09T03:00:00,2026-12-09T13:00:00+10:00,Callisto,423.134,-167.616
Jupiter,2026-12-09,2026-12-09T04:00:00,2026-12-09T14:00:00+10:00,Callisto,419.177,-165.96
Jupiter,2026-12-09,2026-12-09T05:00:00,2026-12-09T15:00:00+10:00,Callisto,415.08,-164.304
Jupiter,2026-12-09,2026-12-09T06:00:00,2026-12-09T16:00:00+10:00,Callisto,410.948,-162.54
Jupiter,2026-12-09,2026-12-09T07:00:00,2026-12-09T17:00:00+10:00,Callisto,406.677,-160.74
Jupiter,2026-12-09,2026-12-09T08:00:00,2026-12-09T18:00:00+10:00,Callisto,402.335,-158.94
Jupiter,2026-12-09,2026-12-09T09:00:00,2026-12-09T19:00:00+10:00,Callisto,397.887,-157.104
Jupiter,2026-12-09,2026-12-09T10:00:00,2026-12-09T20:00:00+10:00,Callisto,393.3,-155.196
Jupiter,2026-12-09,2026-12-09T11:00:00,2026-12-09T21:00:00+10:00,Callisto,388.643,-153.252
Jupiter,2026-12-09,2026-12-09T12:00:00,2026-12-09T22:00:00+10:00,Callisto,383.881,-151.308
Jupiter,2026-12-09,2026-12-09T13:00:00,2026-12-09T23:00:00+10:00,Callisto,379.049,-149.256
Jupiter,2026-12-09,2026-12-09T14:00:00,2026-12-10T00:00:00+10:00,Callisto,374.111,-147.204
Jupiter,2026-12-09,2026-12-09T15:00:00,2026-12-10T01:00:00+10:00,Callisto,369.069,-145.116
Jupiter,2026-12-09,2026-12-09T16:00:00,2026-12-10T02:00:00+10:00,Callisto,363.922,-142.992
Jupiter,2026-12-09,2026-12-09T17:00:00,2026-12-10T03:00:00+10:00,Callisto,358.704,-140.868
Jupiter,2026-12-09,2026-12-09T18:00:00,2026-12-10T04:00:00+10:00,Callisto,353.382,-138.636
Jupiter,2026-12-09,2026-12-09T19:00:00,2026-12-10T05:00:00+10:00,Callisto,347.954,-136.44
Jupiter,2026-12-09,2026-12-09T20:00:00,2026-12-10T06:00:00+10:00,Callisto,342.492,-134.136
Jupiter,2026-12-09,2026-12-09T21:00:00,2026-12-10T07:00:00+10:00,Callisto,336.924,-131.868
Jupiter,2026-12-09,2026-12-09T22:00:00,2026-12-10T08:00:00+10:00,Callisto,331.217,-129.492
Jupiter,2026-12-09,2026-12-09T23:00:00,2026-12-10T09:00:00+10:00,Callisto,325.509,-127.152
Jupiter,2026-12-09,2026-12-10T00:00:00,2026-12-10T10:00:00+10:00,Callisto,319.661,-124.776
